crew_row_id,movie_id,person_id,person_name,job,department
567,637,4818,Roberto Benigni,Screenplay,Writing
568,637,4818,Roberto Benigni,Director,Directing
569,637,9234,Vincenzo Cerami,Screenplay,Writing
570,240,3083,Mario Puzo,Screenplay,Writing
571,240,1776,Francis Ford Coppola,Director,Directing
572,240,1776,Francis Ford Coppola,Screenplay,Writing
573,165,1058,Bob Gale,Screenplay,Writing
574,165,24,Robert Zemeckis,Director,Directing
575,489,5216,Gus Van Sant,Director,Directing
576,489,1892,Matt Damon,Writer,Writing
577,489,880,Ben Affleck,Writer,Writing
578,350,5065,David Frankel,Director,Directing
579,350,10567,Aline Brosh McKenna,Screenplay,Writing
580,185,240,Stanley Kubrick,Director,Directing
581,185,240,Stanley Kubrick,Screenplay,Writing
582,246655,9032,Bryan Singer,Director,Directing
583,246655,11092,Simon Kinberg,Screenplay,Writing
584,162,510,Tim Burton,Director,Directing
585,162,1901,Caroline Thompson,Screenplay,Writing
586,87827,1614,Ang Lee,Director,Directing
587,87827,12996,David Magee,Screenplay,Writing
588,277834,1318201,Jared Bush,Screenplay,Writing
589,277834,15810,Ron Clements,Director,Directing
590,277834,15811,John Musker,Director,Directing
591,4922,27,Eric Roth,Screenplay,Writing
592,4922,7467,David Fincher,Director,Directing
593,102651,1032536,Robert Stromberg,Director,Directing
594,102651,38792,Linda Woolverton,Screenplay,Writing
595,260513,7087,Brad Bird,Director,Directing
596,260513,7087,Brad Bird,Writer,Writing
597,64690,21183,Nicolas Winding Refn,Director,Directing
598,64690,56960,Hossein Amini,Screenplay,Writing
599,85,488,Steven Spielberg,Director,Directing
600,85,8844,Lawrence Kasdan,Screenplay,Writing
601,141052,131680,Chris Terrio,Screenplay,Writing
602,141052,15217,Zack Snyder,Director,Directing
603,141052,12891,Joss Whedon,Screenplay,Writing
604,190859,190,Clint Eastwood,Director,Directing
605,190859,1530530,Jason Hall,Writer,Writing
606,530915,39,Sam Mendes,Director,Directing
607,530915,1643383,Krysty Wilson-Cairns,Writer,Writing
608,530915,39,Sam Mendes,Writer,Writing
609,194662,223,Alejandro G. Iñárritu,Director,Directing
610,194662,223,Alejandro G. Iñárritu,Writer,Writing
611,194662,931800,Nicolás Giacobone,Writer,Writing
612,194662,1281196,Alexander Dinelaris,Writer,Writing
613,194662,661870,Armando Bo,Writer,Writing
614,49538,957,Matthew Vaughn,Director,Directing
615,49538,67484,Ashley Miller,Screenplay,Writing
616,49538,67485,Zack Stentz,Screenplay,Writing
617,49538,23447,Jane Goldman,Screenplay,Writing
618,49538,957,Matthew Vaughn,Screenplay,Writing
619,809,5524,Andrew Adamson,Director,Directing
620,809,12079,Kelly Asbury,Director,Directing
621,809,12080,Conrad Vernon,Director,Directing
622,809,5524,Andrew Adamson,Screenplay,Writing
623,809,12083,Joe Stillman,Screenplay,Writing
624,809,12084,J. David Stem,Screenplay,Writing
625,809,12085,David N. Weiss,Screenplay,Writing
626,103,1032,Martin Scorsese,Director,Directing
627,103,1035,Paul Schrader,Writer,Writing
628,68726,114016,Travis Beacham,Screenplay,Writing
629,68726,10828,Guillermo del Toro,Screenplay,Writing
630,68726,10828,Guillermo del Toro,Director,Directing
631,157350,17329,Neil Burger,Director,Directing
632,157350,176489,Vanessa Taylor,Screenplay,Writing
633,157350,228135,Evan Daugherty,Screenplay,Writing
634,141,1577,Richard Kelly,Director,Directing
635,141,1577,Richard Kelly,Writer,Writing
636,6977,1223,Joel Coen,Director,Directing
637,6977,1224,Ethan Coen,Director,Directing
638,6977,1224,Ethan Coen,Writer,Writing
639,6977,1223,Joel Coen,Writer,Writing
640,131634,35550,Danny Strong,Screenplay,Writing
641,131634,10943,Francis Lawrence,Director,Directing
642,131634,225633,Peter Craig,Screenplay,Writing
643,296096,1096867,Thea Sharrock,Director,Directing
644,296096,77950,Scott Neustadter,Screenplay,Writing
645,296096,1371010,Jojo Moyes,Screenplay,Writing
646,296096,77951,Michael H. Weber,Screenplay,Writing
647,70981,564940,Jon Spaihts,Writer,Writing
648,70981,28974,Damon Lindelof,Writer,Writing
649,70981,578,Ridley Scott,Director,Directing
650,19908,91268,Ruben Fleischer,Director,Directing
651,19908,7932,Rhett Reese,Writer,Writing
652,19908,91269,Paul Wernick,Writer,Writing
653,37799,13520,Aaron Sorkin,Screenplay,Writing
654,37799,7467,David Fincher,Director,Directing
655,72105,52139,Seth MacFarlane,Screenplay,Writing
656,72105,52139,Seth MacFarlane,Director,Directing
657,72105,570785,Alec Sulkin,Screenplay,Writing
658,72105,1224494,Wellesley Wild,Screenplay,Writing
659,146233,137427,Denis Villeneuve,Director,Directing
660,146233,935990,Aaron Guzikowski,Writer,Writing
661,111,1150,Brian De Palma,Director,Directing
662,111,1152,Oliver Stone,Screenplay,Writing
663,82690,1120694,Jennifer Lee,Screenplay,Writing
664,82690,567562,Phil Johnston,Screenplay,Writing
665,82690,165787,Rich Moore,Director,Directing
666,14,39,Sam Mendes,Director,Directing
667,14,2152,Alan Ball,Writer,Writing
668,228150,19769,David Ayer,Director,Directing
669,228150,19769,David Ayer,Writer,Writing
670,745,11614,M. Night Shyamalan,Director,Directing
671,745,11614,M. Night Shyamalan,Writer,Writing
672,490132,7396,Peter Farrelly,Director,Directing
673,490132,78336,Nick Vallelonga,Writer,Writing
674,490132,1557939,Brian Hayes Currie,Writer,Writing
675,490132,7396,Peter Farrelly,Writer,Writing
676,64682,6201,Baz Luhrmann,Screenplay,Writing
677,64682,6201,Baz Luhrmann,Director,Directing
678,64682,6211,Craig Pearce,Screenplay,Writing
679,399055,176489,Vanessa Taylor,Screenplay,Writing
680,399055,10828,Guillermo del Toro,Director,Directing
681,399055,10828,Guillermo del Toro,Screenplay,Writing
682,166426,2689,Jeff Nathanson,Screenplay,Writing
683,166426,20308,Espen Sandberg,Director,Directing
684,166426,20307,Joachim Rønning,Director,Directing
685,61791,77357,Rupert Wyatt,Director,Directing
686,61791,67802,Rick Jaffa,Screenplay,Writing
687,61791,67803,Amanda Silver,Screenplay,Writing
688,138843,22038,Carey Hayes,Screenplay,Writing
689,138843,22039,Chad Hayes,Screenplay,Writing
690,138843,2127,James Wan,Director,Directing
691,351286,1020013,Derek Connolly,Writer,Writing
692,351286,930707,Colin Trevorrow,Writer,Writing
693,351286,51894,J. A. Bayona,Director,Directing
694,1724,11011,Zak Penn,Screenplay,Writing
695,1724,18865,Louis Leterrier,Director,Directing
696,14161,6046,Roland Emmerich,Director,Directing
697,14161,6046,Roland Emmerich,Writer,Writing
698,14161,5430,Harald Kloser,Writer,Writing
699,398818,78160,Luca Guadagnino,Director,Directing
700,398818,54441,James Ivory,Screenplay,Writing
701,9502,57741,Mark Osborne,Director,Directing
702,9502,57742,John Stevenson,Director,Directing
703,9502,57743,Glenn Berger,Screenplay,Writing
704,9502,57744,Jonathan Aibel,Screenplay,Writing
705,2048,21086,Jeff Vintar,Screenplay,Writing
706,2048,21085,Alex Proyas,Director,Directing
707,2048,5575,Akiva Goldsman,Screenplay,Writing
708,207,2690,Peter Weir,Director,Directing
709,207,2691,Tom Schulman,Writer,Writing
710,372058,74091,Makoto Shinkai,Director,Directing
711,372058,74091,Makoto Shinkai,Screenplay,Writing
712,62,240,Stanley Kubrick,Screenplay,Writing
713,62,241,Arthur C. Clarke,Screenplay,Writing
714,62,240,Stanley Kubrick,Director,Directing
715,127380,7,Andrew Stanton,Director,Directing
716,127380,7,Andrew Stanton,Screenplay,Writing
717,127380,1396739,Victoria Strouse,Screenplay,Writing
718,73,814,Tony Kaye,Director,Directing
719,73,818,David McKenna,Screenplay,Writing
720,82693,17883,David O. Russell,Screenplay,Writing
721,82693,17883,David O. Russell,Director,Directing
722,161,1886,Ted Griffin,Screenplay,Writing
723,161,1884,Steven Soderbergh,Director,Directing
724,11036,11151,Nick Cassavetes,Director,Directing
725,11036,25210,Jeremy Leven,Screenplay,Writing
726,11036,67887,Jan Sardi,Screenplay,Writing
727,771,11505,John Hughes,Screenplay,Writing
728,771,10965,Chris Columbus,Director,Directing
729,38757,76595,Byron Howard,Director,Directing
730,38757,121830,Nathan Greno,Director,Directing
731,38757,15892,Dan Fogelman,Screenplay,Writing
732,194,2419,Jean-Pierre Jeunet,Director,Directing
733,194,2420,Guillaume Laurant,Screenplay,Writing
734,194,2419,Jean-Pierre Jeunet,Screenplay,Writing
735,23483,957,Matthew Vaughn,Screenplay,Writing
736,23483,23447,Jane Goldman,Screenplay,Writing
737,23483,957,Matthew Vaughn,Director,Directing
738,1359,16378,Mary Harron,Director,Directing
739,1359,16378,Mary Harron,Screenplay,Writing
740,1359,32030,Guinevere Turner,Screenplay,Writing
741,216015,940376,Kelly Marcel,Screenplay,Writing
742,216015,1137903,Sam Taylor-Johnson,Director,Directing
743,562,1726,Steven E. de Souza,Screenplay,Writing
744,562,7671,Jeb Stuart,Screenplay,Writing
745,562,1090,John McTiernan,Director,Directing
746,8358,24,Robert Zemeckis,Director,Directing
747,8358,142,William Broyles Jr.,Writer,Writing
748,1858,865,Michael Bay,Director,Directing
749,1858,15345,Alex Kurtzman,Screenplay,Writing
750,1858,15346,Roberto Orci,Screenplay,Writing
751,119450,32278,Matt Reeves,Director,Directing
752,119450,18189,Mark Bomback,Writer,Writing
753,119450,67802,Rick Jaffa,Writer,Writing
754,119450,67803,Amanda Silver,Writer,Writing
755,36657,10995,David Hayter,Screenplay,Writing
756,36657,9032,Bryan Singer,Director,Directing
757,115,1223,Joel Coen,Director,Directing
758,115,1224,Ethan Coen,Writer,Writing
759,115,1223,Joel Coen,Writer,Writing
760,115,1224,Ethan Coen,Director,Directing
761,332562,51329,Bradley Cooper,Director,Directing
762,332562,51329,Bradley Cooper,Screenplay,Writing
763,332562,224385,Will Fetters,Screenplay,Writing
764,332562,27,Eric Roth,Screenplay,Writing
765,49530,8685,Andrew Niccol,Director,Directing
766,49530,8685,Andrew Niccol,Writer,Writing
767,414906,32278,Matt Reeves,Writer,Writing
768,414906,225633,Peter Craig,Writer,Writing
769,414906,32278,Matt Reeves,Director,Directing
770,8681,35453,Pierre Morel,Director,Directing
771,8681,59,Luc Besson,Writer,Writing
772,8681,61,Robert Mark Kamen,Writer,Writing
773,872585,525,Christopher Nolan,Director,Directing
774,872585,525,Christopher Nolan,Writer,Writing
775,812,15811,John Musker,Director,Directing
776,812,15810,Ron Clements,Director,Directing
777,812,15810,Ron Clements,Screenplay,Writing
778,812,1705,Ted Elliott,Screenplay,Writing
779,812,1706,Terry Rossio,Screenplay,Writing
780,812,15811,John Musker,Screenplay,Writing
781,604,9339,Lilly Wachowski,Director,Directing
782,604,9340,Lana Wachowski,Director,Directing
783,604,9340,Lana Wachowski,Writer,Writing
784,604,9339,Lilly Wachowski,Writer,Writing
785,601,488,Steven Spielberg,Director,Directing
786,601,9964,Melissa Mathison,Writer,Writing
787,93456,124747,Pierre Coffin,Director,Directing
788,93456,124748,Chris Renaud,Director,Directing
789,93456,52361,Cinco Paul,Writer,Writing
790,93456,52360,Ken Daurio,Writer,Writing
791,76203,51679,John Ridley,Screenplay,Writing
792,76203,72757,Steve McQueen,Director,Directing
793,18,59,Luc Besson,Director,Directing
794,18,61,Robert Mark Kamen,Screenplay,Writing
795,18,59,Luc Besson,Screenplay,Writing
796,458156,40644,Chad Stahelski,Director,Directing
797,458156,1224015,Chris Collins,Screenplay,Writing
798,458156,1226505,Marc Abrams,Screenplay,Writing
799,458156,1076800,Derek Kolstad,Screenplay,Writing
800,458156,2104243,Shay Hatten,Screenplay,Writing
801,242582,57113,Dan Gilroy,Director,Directing
802,242582,57113,Dan Gilroy,Writer,Writing
803,953,18863,Eric Darnell,Director,Directing
804,953,1176124,Billy Frolick,Writer,Writing
805,953,18864,Tom McGrath,Director,Directing
806,953,7316,Mark Burton,Writer,Writing
807,953,18864,Tom McGrath,Writer,Writing
808,953,18863,Eric Darnell,Writer,Writing
809,36557,10783,Robert Wade,Screenplay,Writing
810,36557,455,Paul Haggis,Screenplay,Writing
811,36557,10702,Martin Campbell,Director,Directing
812,36557,10782,Neal Purvis,Screenplay,Writing
813,1949,20204,James Vanderbilt,Screenplay,Writing
814,1949,7467,David Fincher,Director,Directing
815,291805,54507,Jon M. Chu,Director,Directing
816,291805,9612,Ed Solomon,Screenplay,Writing
817,13223,190,Clint Eastwood,Director,Directing
818,13223,74315,Nick Schenk,Screenplay,Writing
819,578,8555,Carl Gottlieb,Screenplay,Writing
820,578,8554,Peter Benchley,Screenplay,Writing
821,578,488,Steven Spielberg,Director,Directing
822,75612,99411,Karl Gajdusek,Screenplay,Writing
823,75612,16961,Michael Arndt,Screenplay,Writing
824,75612,86270,Joseph Kosinski,Director,Directing
825,196,24,Robert Zemeckis,Director,Directing
826,196,1058,Bob Gale,Screenplay,Writing
827,411,5524,Andrew Adamson,Screenplay,Writing
828,411,5551,Christopher Markus,Screenplay,Writing
829,411,5524,Andrew Adamson,Director,Directing
830,411,5550,Ann Peacock,Screenplay,Writing
831,411,5552,Stephen McFeely,Screenplay,Writing
832,222935,77950,Scott Neustadter,Screenplay,Writing
833,222935,1053420,Josh Boone,Director,Directing
834,222935,77951,Michael H. Weber,Screenplay,Writing
835,310,4489,Steve Oedekerk,Screenplay,Writing
836,310,4499,Tom Shadyac,Director,Directing
837,310,4485,Steve Koren,Screenplay,Writing
838,310,4486,Mark O'Keefe,Screenplay,Writing
839,600,240,Stanley Kubrick,Director,Directing
840,600,8643,Michael Herr,Screenplay,Writing
841,600,240,Stanley Kubrick,Screenplay,Writing
842,600,8642,Gustav Hasford,Screenplay,Writing
843,1417,10828,Guillermo del Toro,Director,Directing
844,1417,10828,Guillermo del Toro,Writer,Writing
845,51876,17329,Neil Burger,Director,Directing
846,51876,11708,Leslie Dixon,Screenplay,Writing
847,510,3974,Miloš Forman,Director,Directing
848,510,7065,Lawrence Hauben,Screenplay,Writing
849,510,4181,Bo Goldman,Screenplay,Writing
850,508442,12890,Pete Docter,Screenplay,Writing
851,508442,12890,Pete Docter,Director,Directing
852,508442,2451598,Kemp Powers,Screenplay,Writing
853,508442,2808625,Mike Jones,Screenplay,Writing
854,629,9032,Bryan Singer,Director,Directing
855,629,9033,Christopher McQuarrie,Writer,Writing
856,338952,11343,David Yates,Director,Directing
857,338952,10966,J.K. Rowling,Screenplay,Writing
858,12405,2034,Danny Boyle,Director,Directing
859,12405,57631,Simon Beaufoy,Screenplay,Writing
860,62211,225976,Dan Scanlon,Director,Directing
861,62211,7884,Daniel Gerson,Screenplay,Writing
862,62211,7931,Robert L. Baird,Screenplay,Writing
863,62211,225976,Dan Scanlon,Screenplay,Writing
864,854,26713,Chuck Russell,Director,Directing
865,854,11402,Mike Werb,Screenplay,Writing
866,8844,4945,Joe Johnston,Director,Directing
867,8844,876,Jonathan Hensleigh,Screenplay,Writing
868,8844,56520,Greg Taylor,Screenplay,Writing
869,8844,56521,Jim Strain,Screenplay,Writing
870,497698,93286,Cate Shortland,Director,Directing
871,497698,579281,Eric Pearson,Screenplay,Writing
872,45243,35796,Craig Mazin,Screenplay,Writing
873,45243,57538,Scot Armstrong,Screenplay,Writing
874,45243,57130,Todd Phillips,Director,Directing
875,45243,57130,Todd Phillips,Screenplay,Writing
876,45243,52114,Jon Lucas,Writer,Writing
877,45243,52115,Scott Moore,Writer,Writing
878,168259,58191,Chris Morgan,Writer,Writing
879,168259,2127,James Wan,Director,Directing
880,2080,9813,David Benioff,Screenplay,Writing
881,2080,13079,Gavin Hood,Director,Directing
882,2080,18185,Skip Woods,Screenplay,Writing
883,206647,39,Sam Mendes,Director,Directing
884,206647,932,John Logan,Screenplay,Writing
885,206647,21339,Jez Butterworth,Screenplay,Writing
886,206647,10783,Robert Wade,Screenplay,Writing
887,206647,10782,Neal Purvis,Screenplay,Writing
888,787,11694,Doug Liman,Director,Directing
889,787,11092,Simon Kinberg,Screenplay,Writing
890,84892,19311,Stephen Chbosky,Director,Directing
891,84892,19311,Stephen Chbosky,Screenplay,Writing
892,346698,45400,Greta Gerwig,Director,Directing
893,346698,5656,Noah Baumbach,Writer,Writing
894,346698,45400,Greta Gerwig,Writer,Writing
895,577922,525,Christopher Nolan,Writer,Writing
896,577922,525,Christopher Nolan,Director,Directing
897,652,5231,Wolfgang Petersen,Director,Directing
898,652,9813,David Benioff,Screenplay,Writing
899,580489,940376,Kelly Marcel,Screenplay,Writing
900,580489,1333,Andy Serkis,Director,Directing
901,197,2461,Mel Gibson,Director,Directing
902,197,2460,Randall Wallace,Writer,Writing
903,82992,58189,Justin Lin,Director,Directing
904,82992,58191,Chris Morgan,Writer,Writing
905,361743,1279644,Eric Warren Singer,Screenplay,Writing
906,361743,15244,Ehren Kruger,Screenplay,Writing
907,361743,9033,Christopher McQuarrie,Screenplay,Writing
908,361743,86270,Joseph Kosinski,Director,Directing
909,4935,608,Hayao Miyazaki,Director,Directing
910,4935,608,Hayao Miyazaki,Screenplay,Writing
911,293167,236539,Jordan Vogt-Roberts,Director,Directing
912,293167,1080778,Max Borenstein,Screenplay,Writing
913,293167,57113,Dan Gilroy,Screenplay,Writing
914,293167,1020013,Derek Connolly,Screenplay,Writing
915,343668,957,Matthew Vaughn,Director,Directing
916,343668,957,Matthew Vaughn,Writer,Writing
917,343668,23447,Jane Goldman,Writer,Writing
918,453,6159,Ron Howard,Director,Directing
919,453,5575,Akiva Goldsman,Writer,Writing
920,89,737,Jeffrey Boam,Screenplay,Writing
921,89,488,Steven Spielberg,Director,Directing
922,211672,8023,Kyle Balda,Director,Directing
923,211672,124747,Pierre Coffin,Director,Directing
924,211672,1024175,Brian Lynch,Writer,Writing
925,266856,76998,James Marsh,Director,Directing
